"primis_nemus_leader.dialog[1]","Where are you from?","¿De donde eres?"
"primis_nemus_leader.dialog[2]","Have you tried our
delicious glow berries?","¿Has probado nuestras
ricas bayas brillantes?"
"primis_nemus_leader.farewell[0]","Until next time.","Hasta la próxima."
"primis_nemus_leader.name","&3King Nemian DUMMY","&3King Nemian DUMMY"
"primis_nemus_leader.role","&c<Town Leader>","&c<Town Leader>"
"primis_ogre_boots.lore[0]","&7They'll keep you nice","&7Te mantendrán agradable"
"primis_ogre_boots.lore[1]","&7and toasty.","&7y tostado."
"primis_ogre_boots.name","&cOgre's boots","&cBotas de Ogro"
"primis_ogre_chestplate.lore[0]","&7Hot to the touch","&7Caliente al tocar"
"primis_ogre_chestplate.name","&cOgre's chestplate","&cPechera de Ogro"
"primis_ogre_helmet.lore[0]","&7You'll be sweating bullets.","&7Estarás sudando balas."
"primis_ogre_helmet.name","&cOgre's helmet","&cCasco de Ogro"
"primis_ogre_leggings.lore[0]","&7Smoldering slacks.","&7Tragamonedas fundientes."
"primis_ogre_leggings.name","&cOgre's leggings","&cPantalones de Ogro"
"primis_ogre_mines_clear.name","&2Ogre-sized problems","&2Problemas de tamaño Ogreen"
"primis_ogre_mines_clear.questAcceptDialog[0]","&a[Metus]&f You're going to help? Please hurry, the encampment is just beyond here!","&a[Metus]&f ¿Vas a ayudar? Por favor, date prisa, el campamento está justo más allá!"
"primis_ogre_mines_clear.questAcceptDialog[1]","&7&oI should clear the encampment and report to &aOld Vetus&7&o.","&7&oDebería despejar el campamento e informar al &aViejo Vetus&7&o."
"primis_ogre_mines_clear.questCompleteMessage[0]","&a[Vetus Fossores]&f You helped us out? Fantastic, we absolutely needed some help right now!","&a[Vetus Fossores]&f ¿Nos ayudaste? ¡Fantástico, necesitábamos ayuda urgentemente ahora mismo!"
"primis_ogre_mines_clear.questCompleteMessage[1]","Here's a little something for your help clearing the encampment!","¡Aquí tienes algo para ayudarte a despejar el campamento!"
"primis_ogre_mines_clear.questLore[0]","Our mining encampment was overrun! We need help!","¡Nuestro campamento minero fue invadido! ¡Necesitamos ayuda!"
"primis_ogre_mines_clear.questLore[1]","I don't really know what happened, but we need someone to clear the encampment and then talk to &aOld Vetus&f!","I don't really know what happened, but we need someone to clear the encampment and then talk to &aOld Vetus&f!"
"primis_ogre_mines_escaped_miner.dialog[0]","I've got a task for you!","¡Tengo una tarea para ti!"
"primis_ogre_mines_escaped_miner.dialog[1]","I need your help!","¡Necesito tu ayuda!"
"primis_ogre_mines_escaped_miner.farewell[0]","Off you go!","¡Adelante!"
"primis_ogre_mines_escaped_miner.farewell[1]","Be careful in there!","¡Ten cuidado allí!"
"primis_ogre_mines_escaped_miner.farewell[2]","Stay safe!","¡Mantente seguro!"
"primis_ogre_mines_escaped_miner.greetings[0]","I can't believe I made it!","¡No puedo creer que lo halla hecho!"
"primis_ogre_mines_escaped_miner.greetings[1]","They're everywhere!","¡Están en todas partes!"
"primis_ogre_mines_escaped_miner.greetings[2]","Could you lend a hand?","¿Necesitas ayuda?"
"primis_ogre_mines_escaped_miner.name","&cFugit Fossores","&cFugit Fossores"
"primis_ogre_mines_escaped_miner.role","&c<Escaped Miner>","&c<Escaped Miner>"
"primis_ogre_mines_lone_miner.dialog[0]","I've got a task for you!","¡Tengo una tarea para ti!"
"primis_ogre_mines_lone_miner.dialog[1]","I need your help!","¡Necesito tu ayuda!"
"primis_ogre_mines_lone_miner.farewell[0]","Off you go!","¡Adelante!"
"primis_ogre_mines_lone_miner.farewell[1]","Back to mining for me!","¡Vuelve a minar para mí!"
"primis_ogre_mines_lone_miner.farewell[2]","Stay safe!","¡Mantente seguro!"
"primis_ogre_mines_lone_miner.greetings[0]","Finally, some help!","Porfin, ¡algo de ayuda!"
"primis_ogre_mines_lone_miner.greetings[1]","Don't let them see you!","¡No permitas que te vean!"
"primis_ogre_mines_lone_miner.greetings[2]","Help me!","Ayudame!"
"primis_ogre_mines_lone_miner.name","&cFortis Fossores","&cFortis Fossores"
"primis_ogre_mines_lone_miner.role","&c<Lone Miner>","&c<Lone Miner>"
"primis_ogre_mines_lost_bretheren.customObjectives.Objective1.dialog[0]","&a[Fortis Fossores] &fWhat do you want? What, &aFugit&f sent you? What for? The mines were overrun? Hah, I didn't even notice!","&a[Fortis Fossores]&f ¿Qué quieres? ¿Qué, te envió &aFugit&f? ¿Para qué? ¿Las minas fueron invadidas? ¡Ja, ni siquiera me di cuenta!"
"primis_ogre_mines_lost_bretheren.customObjectives.Objective1.dialog[1]","Let that worrywart brother of mine know that I am fine. Now, begone! I am on the verge of making a big mining discovery. I call it - branch mining! Hehehe, this one will change everything!","Hazle saber a ese preocupón de mi hermano que estoy bien. ¡Ahora, vete! Estoy a punto de hacer un gran descubrimiento minero. ¡Lo llamo - minería de rama! Jejeje, ¡esto lo cambiará todo!"
"primis_ogre_mines_lost_bretheren.name","&5Lost Bretheren","&5Bretheren Perdido"
"primis_ogre_mines_lost_bretheren.questAcceptDialog[0]","&a[Fugit] &fPlease find my &aBrother&f and make sure he's OK!","&a[Fugit] &fPor favor, encuentra mi &aBrother&f y asegúrate de que esta bien!"
"primis_ogre_mines_lost_bretheren.questAcceptDialog[1]","&7&oI find &aFugit's Brother&7&o in the &dMines&7&o overrun by &cOgres&7&o.","&7&oEncontraré al &aHermano de Fugit&7&o en las &dMinas&7&o invadidas por &cOgros&7&o."
"primis_ogre_mines_lost_bretheren.questCompleteMessage[0]","&a[Fugit Fossores]&f My &aBrother&f said what? Ah, typical of him, too focused on his work to notice the entire place was taken over!","&a[Fugit Fossores]&f Mi &aHermano&f dijo qué? Ah, típico de él, demasiado enfocado en su trabajo para notar que todo el lugar fue ocupado!"
"primis_ogre_mines_lost_bretheren.questCompleteMessage[1]","I'll have a serious conversation with him next time I see him!","Voy a tener una conversación seria con él la próxima vez que lo vea!"
"primis_ogre_mines_lost_bretheren.questCompleteMessage[2]","Thank you for your help, you can have my best pick-axe, LL I call her. It doesn't look like I'll be able to get mining any time soon at this rate.","Gracias por tu ayuda, puedes tener mi mejor pico, LL la llamo. No parece que podré conseguir minar en cualquier momento pronto a este ritmo."
"primis_ogre_mines_lost_bretheren.questLore[0]","The mine was overrun by &cOgres&7&o!","¡La mina fue invadida por &cOgros&7&o!"
"primis_ogre_mines_lost_bretheren.questLore[1]","In the confusion I got separated from my &aBrother&f in the &dMines&f, and I fear for his safety!","In the confusion I got separated from my &aBrother&f in the &dMines&f, and I fear for his safety!"
"primis_ogre_mines_lost_bretheren.questLore[2]","He's a bit of an eccentric man, very dedicated to mining.","Es un hombre un poco excéntrico, muy dedicado a la minería."
"primis_ogre_mines_lost_bretheren.questLore[3]","You'll know if you've seen him!","¡Lo sabrás si lo has visto!"
"primis_ogre_mines_lost_bretheren.questLore[4]","Please bring him back up here, or at the very least tell me if he is safe.","Por favor, tráelo de vuelta aquí, o al menos dime si está a salvo."
"primis_ogre_mines_lost_bretheren.questLore[5]","I'll make it worth your trouble!","¡Haré que valga la pena tu esfuerzo!"
"primis_ogre_mines_lucky_pickaxe.lore[0]","&aLucky, but useless.","&aSuerte, pero sin valor."
"primis_ogre_mines_lucky_pickaxe.name","&eLucky Pickaxe","&ePico de la suerte"
"primis_ogre_mines_mite.name","$normalLevel &fMine Mite","$normalLevel &fÁcaro de Mina"
"primis_ogre_mines_ogre_archer.name","$minibossLevel &fOgre Archer","$minibossLevel &fOgro Arquero"
"primis_ogre_mines_ogre_magi.name","$minibossLevel &fOgre Magi","$minibossLevel &fOgro Magi"
"primis_ogre_mines_ogre_warrior.name","$minibossLevel &fOgre Warrior","$minibossLevel &fOgro Guerrero"
"primis_ogre_mines_old_miner.dialog[0]","I've got a task for you!","¡Tengo una tarea para ti!"
"primis_ogre_mines_old_miner.dialog[1]","I need your help!","¡Necesito tu ayuda!"
"primis_ogre_mines_old_miner.farewell[0]","Off you go!","¡Adelante!"
"primis_ogre_mines_old_miner.farewell[1]","Don't let the mine mites bite!","¡Que no te piquen los ácaros de las minas!"
"primis_ogre_mines_old_miner.farewell[2]","Stay safe!","¡Mantente seguro!"
"primis_ogre_mines_old_miner.greetings[0]","Hey there sonny!","¡Hola hijo!"
"primis_ogre_mines_old_miner.greetings[1]","You're lookin' a little lost!","¡Te ves mirando un poco perdido!"
"primis_ogre_mines_old_miner.greetings[2]","What brings you over here?","¿Qué te trae por aquí?"
"primis_ogre_mines_old_miner.name","&cVetus Fossores","&cVetus Fossores"
"primis_ogre_mines_old_miner.role","&c<Old Miner>","&c<Old Miner>"
"primis_ogre_mines_old_miner_quest.name","&2Lucky Pickaxe","&2Pico de Suerte"
"primis_ogre_mines_old_miner_quest.questAcceptDialog[0]","&a[Vetus Fossores]&f That &cOgre&f shouldn't be far! You can find him in the cave to the right, before the collapsed area.","&a[Vetus Fossores]&f Ese &cOgro&f no debería estar lejos! Puedes encontrarlo en la cueva a la derecha, antes de que la zona se derrumbe."
"primis_ogre_mines_old_miner_quest.questAcceptDialog[1]","He should have the &ePickaxe&f, &cOgres&f love shiny things after all!","¡Él debería tener el &ePico&f, los &cOgros&f aman las cosas brillantes después de todo!"
"primis_ogre_mines_old_miner_quest.questAcceptDialog[2]","&7&oI should defeat the &cOgre Chief&f.","&7&oDebería derrotar al &cJefe Ogro&7&o."
"primis_ogre_mines_old_miner_quest.questCompleteMessage[0]","&aa[Vetus Fossores]&f You got my lucky pick? Excellent!","&a[Vetus Fossores]&f ¿Tienes mi pico de la suerte? ¡Excelente!"
"primis_ogre_mines_old_miner_quest.questCompleteMessage[1]","Heres your reward!","¡Aquí tienes tu recompensa!"
"primis_ogre_mines_old_miner_quest.questLore[0]","We have ourselves a bit of a pickle!","¡Nosotros mismos tenemos un poco de pepinillo!"
"primis_ogre_mines_old_miner_quest.questLore[1]","As we were mining, we came across a mysterious cave full of monsters!","Mientras estábamos minando, nos encontramos con una misteriosa cueva llena de monstruos!"
"primis_ogre_mines_old_miner_quest.questLore[2]","I dropped my favorite &ePick-axe&f as I ran, I need your help to go get it!","¡He dejado caer mi &ePico&f favorito mientras corría, necesito tu ayuda para conseguirlo!"
"primis_ogre_mines_old_miner_quest.questLore[3]","I'm sure the &cOgre Magi&f picked it up for himself.","Estoy seguro de que el &cOgro Magi&f lo ha recogido para sí mismo."
"primis_ogre_mines_old_miner_quest.questLore[4]","Get my &eLucky Pickaxe&f back from that brute!","¡Obtén mi &ePico de la Suerte&f de vuelta de ese bruto!"
"primis_ogre_mines_old_miner_quest.questLore[5]","I've got some trinkets for you when you return.","Tengo algunas baratijas para ti cuando vuelvas."
"primis_ogre_mines_panicked_miner.dialog[0]","There's ogres everywhere!","¡Hay ogros en todas partes!"
"primis_ogre_mines_panicked_miner.dialog[1]","Can you help us?","¿Nos puedes ayudar?"
"primis_ogre_mines_panicked_miner.farewell[0]","Be careful!","¡Ten cuidado!"
"primis_ogre_mines_panicked_miner.greetings[0]","The mine is overrun!","¡La mina se ha sobrepasado!"
"primis_ogre_mines_panicked_miner.name","&cMetus","&cMetus"
"primis_ogre_mines_panicked_miner.role","&c<Panicked Miner>","&c<Panicked Miner>"
"primis_ogre_mines_undead_archer.name","$normalLevel &fUndead Archer","$normalLevel &fArquero No-Muerto"
"primis_ogre_mines_undead_swordsman.name","$normalLevel &fUndead Swordsman","$normalLevel &fEspadachín No-Muerto"
"primis_ogre_mines_waterworks_chest_shield.lore[0]","&aIt's just a door.","&aEs una puerta."
"primis_ogre_mines_waterworks_chest_shield.name","&aSturdy Door","&Puerta robusta"
"primis_old_shield.lore[0]","&7An old relic from a more","&eUna antigua reliquia de una más"
"primis_old_shield.lore[1]","&7dangerous time. It might be","&eTiempos peligrosos. Han sido"
"primis_old_shield.lore[2]","&7able to be mended, though...","&7se puede mejorar, sin embargo..."
"primis_old_shield.name","&8Old Shield","&8Escudo Viejo"
"primis_pirate_boots.lore[0]","&aThese have a few too many","&aEstos tienen muchos"
"primis_pirate_boots.lore[1]","&aholes to be useful.","&agujeros a ser útiles."
"primis_pirate_boots.name","&4Pirate's boots","&4Botas de Pirata"
"primis_pirate_bow.lore[0]","&aNot quite a flintlock,","&aNo es un pedernal,"
"primis_pirate_bow.lore[1]","&abut it will do!","&apero será suficiente!"
"primis_pirate_bow.name","&8Pirate's Bow","&8Arco de pirata"
"primis_pirate_chestplate.lore[0]","&aBasically a t-shirt.","&aBásicamente una camiseta."
"primis_pirate_chestplate.name","&4Pirate's Chestplate","&4Pechera de pirata"
"primis_pirate_helmet.lore[0]","&aMissing an eye-patch.","&aFalta un parche en el ojo."
"primis_pirate_helmet.name","&4Pirate's Helmet","&4Casco de Pirata"
"primis_pirate_leggings.lore[0]","&aFeels like sea legs!","&aSe siente como pantalones de océano!"
"primis_pirate_leggings.name","&4Pirate's leggings","&4Pantalones de Pirata"
"primis_pirate_sword.lore[0]","&aCurved and mean-looking.","&aCurvada y de aspecto malvado."
"primis_pirate_sword.name","&4Pirate's sword","&4Espada de pirata"
"primis_pointis_groves_heirloom.lore[0]","&aThis is the second one of these that you retrieved.","&aEsta es la segunda de estas que has recuperado."
"primis_pointis_groves_heirloom.name","&2Valuable Heirloom","&2Reliquia Valiosa"
"primis_pointis_mille_chest_dirty_note.lore[0]","&fThere was a really cool sword","&fHubo una espada muy genial"
"primis_pointis_mille_chest_dirty_note.lore[1]","&fin here but it's gone now.","&f aquí pero ha desaparecido ahora."
"primis_pointis_mille_chest_dirty_note.name","Dirty Note","Nota sucia"
"primis_pontis_beast_cod.name","$minibossLevel &dBeast Cod Furiosa","$minibossLevel &dBestia Bacalao Furiosa"
"primis_pontis_beast_crawler.name","$minibossLevel &dCrawler Beast Megdun","$minibossLevel &dBestia Reptadora Megdun"
"primis_pontis_beast_horn.lore[0]","&fOn closer inspection the horn isn't","&fEn una inspección más cercana, el cuerno no"
"primis_pontis_beast_horn.lore[1]","&fcovered in blood but seems to","&festá cubierto de sangre pero parece ser"
"primis_pontis_beast_horn.lore[2]","&fbe made out of it.","&fque fué hecho de ella."
"primis_pontis_beast_horn.lore[3]","&fThe crystallized blood is incredibly sharp.","&fLa sangre cristallizada es increíblemente filosa."
"primis_pontis_beast_horn.name","&2Blood Drenched Horn","&2Cuerno manchado de sangre"
"primis_pontis_beast_impaler.name","$minibossLevel &dImpaler Beast Uladzimir","$minibossLevel &dBestia Empaladora Uladzimir"
"primis_pontis_beast_scale.lore[0]","&fThe scale is rock hard on the outside.","&fLa escala es roca dura en el exterior."
"primis_pontis_beast_scale.lore[1]","&fThe inside is covered in","&fEl interior está cubierto por"
"primis_pontis_beast_scale.lore[2]","&ftoxic and acidic ooze.","&ftoxicidad y acido."
"primis_pontis_beast_scale.name","&2Toxic Fish Scale","&2Escama tóxica de pescado"
"primis_pontis_beast_silk.lore[0]","&fThe silk is radiating light and warmth.","&fLa seda irradia luz y calor."
"primis_pontis_beast_silk.name","&2Sun Soaked Silk","&2Seda empapada al sol"
"primis_pontis_citizen_1.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_1.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_1.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_1.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_1.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_1.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_1.name","&7Agorastocles Gorgonius","&7Agorastocles Gorgonius"
"primis_pontis_citizen_1.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_10.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_10.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_10.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_10.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_10.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_10.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_10.name","&7Pardalisca Saunio","&7Pardalisca Saunio"
"primis_pontis_citizen_10.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_11.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_11.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_11.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_11.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_11.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_11.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_11.name","&7Sobersides Colias","&7Sobersides Colias"
"primis_pontis_citizen_11.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_12.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_12.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_12.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_12.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_12.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_12.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_12.name","&7Saturio Caepio","&7Saturio Caepio"
"primis_pontis_citizen_12.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_13.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_13.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_13.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_13.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_13.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_13.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_13.name","&7Chrysalus Trebonius","&7Chrysalus Trebonius"
"primis_pontis_citizen_13.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_14.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_14.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_14.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_14.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_14.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_14.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_14.name","&7Toxilus Micon","&7Toxilus Micon"
"primis_pontis_citizen_14.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_15.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_15.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_15.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_15.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_15.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_15.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_15.name","&7Phronesium Viridio","&7Phronesium Viridio"
"primis_pontis_citizen_15.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_16.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_16.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_16.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_16.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_16.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_16.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_16.name","&7Aurelio Zoilus","&7Aurelio Zoilus"
"primis_pontis_citizen_16.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_17.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_17.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_17.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_17.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_17.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_17.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_17.name","&7Diniarchus Nelius","&7Diniarchus Nelius"
"primis_pontis_citizen_17.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_18.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_18.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_18.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_18.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_18.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_18.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_18.name","&7Cleostrata Senopius","&7Cleostrata Senopius"
"primis_pontis_citizen_18.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_19.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_19.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_19.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_19.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_19.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_19.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_19.name","&7Georgius Sorio","&7Georgius Sorio"
"primis_pontis_citizen_19.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_2.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_2.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_2.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_2.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_2.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_2.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_2.name","&7Franciscus Crispian","&7Franciscus Crispian"
"primis_pontis_citizen_2.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_20.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_20.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_20.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_20.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_20.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_20.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_20.name","&7Epidicus Silvanus","&7Epidicus Silvanus"
"primis_pontis_citizen_20.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_21.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_21.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_21.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_21.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_21.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_21.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_21.name","&7Pleusicles Marcellinus","&7Pleusicles Marcellinus"
"primis_pontis_citizen_21.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_22.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_22.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_22.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_22.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_22.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_22.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_22.name","&7Plesidippus Nerva","&7Plesidippus Nerva"
"primis_pontis_citizen_22.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_23.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_23.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_23.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_23.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_23.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_23.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_23.name","&7Plesidippus Megellus","&7Plesidippus Megellus"
"primis_pontis_citizen_23.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_24.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_24.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_24.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_24.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_24.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_24.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_24.name","&7Fridericus Achaicus","&7Fridericus Achaicus"
"primis_pontis_citizen_24.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_25.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_25.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_25.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_25.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_25.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_25.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_25.name","&7Curculio Zosimus","&7Curculio Zosimus"
"primis_pontis_citizen_25.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_26.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_26.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_26.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_26.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_26.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_26.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_26.name","&7Demipho Sylvius","&7Demipho Sylvius"
"primis_pontis_citizen_26.role","&8Pontis Resident","&8Residente de Pontis"
"primis_pontis_citizen_27.dialog[0]","Have you been to the observatory?","¿Has estado en el observatorio?"
"primis_pontis_citizen_27.dialog[1]","Where did you journey from?","¿De donde vienes?"
"primis_pontis_citizen_27.dialog[2]","You don't look like you're from around here...","No pareces de por aquí..."
"primis_pontis_citizen_27.dialog[3]","It's a great day today.","Es un gran día hoy."
"primis_pontis_citizen_27.farewell[0]","See you around!","¡Nos vemos!"
"primis_pontis_citizen_27.farewell[1]","Farewell!","¡Adiós!"
"primis_pontis_citizen_27.name","&7Peniculus Nemesius","&7Peniculus Nemesius"
